ID,length,imagepath-length,width,imagepath-width,label,L-length,T-length,A-length,E-length,L-width,T-width,A-width,E-width,round
1144,65.319,200825_062144_0000000049_CAM2_OK.bmp,47.07,200825_062150_0000000050_CAM2_OK.bmp,non-fertile,1.146841124,0.713096406,0.146841124,0.402334932,1.141412908,0.715950187,0.141412908,0.396745218,5
1145,63.662,200825_062207_0000000051_CAM2_OK.bmp,47.993,200825_062211_0000000052_CAM2_OK.bmp,M,1.131789232,0.744808119,0.131789232,0.342627683,1.137217169,0.745334928,0.137217169,0.341678704,5
1146,63.45,200825_062229_0000000053_CAM2_OK.bmp,48.564,200825_062233_0000000054_CAM2_OK.bmp,F,1.131117675,0.753007495,0.131117675,0.328008029,1.121945681,0.757226225,0.121945681,0.320609308,5
1151,66.706,200825_062251_0000000055_CAM2_OK.bmp,48.955,200825_062256_0000000056_CAM2_OK.bmp,M,1.063716643,0.711977149,0.063716643,0.40453946,1.059355411,0.716081108,0.059355411,0.396489851,5
1152,61.377,200825_062316_0000000057_CAM2_OK.bmp,50.401,200825_062320_0000000058_CAM2_OK.bmp,non-fertile,1.076720815,0.802370774,0.076720815,0.246306611,1.132938635,0.815067123,0.132938635,0.226892819,5
1153,66.063,200825_062340_0000000059_CAM2_OK.bmp,50.098,200825_062344_0000000060_CAM2_OK.bmp,F,1.022502441,0.743856494,0.022502441,0.344345325,1.035860626,0.746419983,0.035860626,0.339728333,5
1154,67.259,200825_062401_0000000061_CAM2_OK.bmp,48.42,200825_062405_0000000062_CAM2_OK.bmp,F,1.153139869,0.711553789,0.153139869,0.405375133,1.125205203,0.715420714,0.125205203,0.397778929,5
1155,64.631,200825_062421_0000000063_CAM2_OK.bmp,48.93,200825_062426_0000000064_CAM2_OK.bmp,F,1.032292012,0.743123222,0.032292012,0.345671849,1.041977773,0.744101003,0.041977773,0.343903578,5
1156,58.905,200825_062441_0000000065_CAM2_OK.bmp,45.999,200825_062444_0000000066_CAM2_OK.bmp,M,1.093978298,0.773000674,0.093978298,0.293659933,1.097679527,0.776669447,0.097679527,0.287549039,5
1161,62.189,200825_062502_0000000067_CAM2_OK.bmp,47.803,200825_062506_0000000068_CAM2_OK.bmp,F,1.104264217,0.751797459,0.104264217,0.330145491,1.10569859,0.759532918,0.10569859,0.316598631,5
1162,64.536,200825_062527_0000000069_CAM2_OK.bmp,48.419,200825_062531_0000000070_CAM2_OK.bmp,M,1.136829723,0.732146267,0.136829723,0.365847297,1.127501188,0.737097543,0.127501188,0.356672545,5
1163,62.971,200825_062550_0000000071_CAM2_OK.bmp,48.107,200825_062554_0000000072_CAM2_OK.bmp,M,1.093463764,0.758284374,0.093463764,0.318766461,1.092894023,0.761370848,0.092894023,0.313420395,5
1164,62.089,200825_062609_0000000073_CAM2_OK.bmp,47.187,200825_062613_0000000074_CAM2_OK.bmp,F,1.158472797,0.750093802,0.158472797,0.333166595,1.14206701,0.752638207,0.14206701,0.328659628,5
1165,61.057,200825_062631_0000000075_CAM2_OK.bmp,48.393,200825_062636_0000000076_CAM2_OK.bmp,M,1.086971529,0.766250261,0.086971529,0.305056651,1.080228643,0.771460016,0.080228643,0.296243459,5
1166,61.227,200825_062655_0000000077_CAM2_OK.bmp,47.211,200825_062700_0000000078_CAM2_OK.bmp,M,1.053716164,0.756803944,0.053716164,0.321346179,1.073100489,0.763501202,0.073100489,0.309755633,5
1211,65.963,200825_062752_0000000079_CAM2_OK.bmp,50.2,200825_062757_0000000080_CAM2_OK.bmp,F,1.09099005,0.74884427,0.09099005,0.335391135,1.091185488,0.752346347,0.091185488,0.329175059,5
1212,66.562,200825_062822_0000000081_CAM2_OK.bmp,51.102,200825_062826_0000000082_CAM2_OK.bmp,M,1.072148956,0.760231266,0.072148956,0.315389203,1.07063211,0.75996521,0.07063211,0.315849709,5
1213,65.818,200825_062843_0000000083_CAM2_OK.bmp,48.358,200825_062848_0000000084_CAM2_OK.bmp,M,1.074432974,0.733716038,0.074432974,0.362925093,1.073977987,0.73531793,0.073977987,0.359955958,5
1214,65.417,200825_062905_0000000085_CAM2_OK.bmp,49.313,200825_062909_0000000086_CAM2_OK.bmp,M,1.063672277,0.744250427,0.063672277,0.34363376,1.075254331,0.746115805,0.075254331,0.340274517,5
1215,62.236,200825_062928_0000000087_CAM2_OK.bmp,48.611,200825_062933_0000000088_CAM2_OK.bmp,M,1.062195487,0.763586694,0.062195487,0.30960899,1.075066692,0.762070403,0.075066692,0.312214719,5
1216,63.82,200825_062952_0000000089_CAM2_OK.bmp,47.351,200825_062957_0000000090_CAM2_OK.bmp,non-fertile,1.122610803,0.739367229,0.122610803,0.352507876,1.139213856,0.740679546,0.139213856,0.350111536,5
1221,67.164,200825_063020_0000000091_CAM2_OK.bmp,49.429,200825_063025_0000000092_CAM2_OK.bmp,M,1.084991233,0.727191524,0.084991233,0.375153541,1.078068417,0.731102532,0.078068417,0.367797206,5
1222,64.381,200825_063044_0000000093_CAM2_OK.bmp,47.416,200825_063049_0000000094_CAM2_OK.bmp,non-fertile,1.065569975,0.731321253,0.065569975,0.367388129,1.055516343,0.735674573,0.055516343,0.359296673,5
1223,64.06,200825_063108_0000000095_CAM2_OK.bmp,49.562,200825_063112_0000000096_CAM2_OK.bmp,M,1.031624915,0.760301376,0.031624915,0.315267908,1.021037826,0.764806997,0.021037826,0.307519418,5
1224,64.637,200825_063132_0000000097_CAM2_OK.bmp,48.904,200825_063136_0000000098_CAM2_OK.bmp,M,1.09454001,0.751556582,0.09454001,0.330571807,1.087832264,0.753589086,0.087832264,0.326983125,5
1225,63.896,200825_063152_0000000099_CAM2_OK.bmp,47.842,200825_063157_0000000100_CAM2_OK.bmp,M,1.087864772,0.742122601,0.087864772,0.347486249,1.081662278,0.745164282,0.081662278,0.341985953,5
1226,64.245,200825_063214_0000000101_CAM2_OK.bmp,48.912,200825_063218_0000000102_CAM2_OK.bmp,F,1.148398332,0.744302621,0.148398332,0.343539539,1.144387582,0.748488097,0.144387582,0.336026589,5
1231,67.089,200825_063237_0000000103_CAM2_OK.bmp,47.628,200825_063242_0000000104_CAM2_OK.bmp,non-fertile,1.149551511,0.701079751,0.149551511,0.426371248,1.14669182,0.705058132,0.14669182,0.418322765,5
1232,64.562,200825_063315_0000000105_CAM2_OK.bmp,47.804,200825_063319_0000000106_CAM2_OK.bmp,F,1.083303392,0.732693306,0.083303392,0.364827537,1.080522732,0.735413664,0.080522732,0.359778922,5
1233,69.188,200825_063335_0000000107_CAM2_OK.bmp,50.179,200825_063339_0000000108_CAM2_OK.bmp,M,1.098788819,0.713859437,0.098788819,0.400836002,1.082775133,0.718981472,0.082775133,0.390856425,5
1234,64.822,200825_063358_0000000109_CAM2_OK.bmp,47.435,200825_063402_0000000110_CAM2_OK.bmp,M,1.081708424,0.719177147,0.081708424,0.390477999,1.103682569,0.721041558,0.103682569,0.386882613,5
1235,63.74,200825_063418_0000000111_CAM2_OK.bmp,49.052,200825_063422_0000000112_CAM2_OK.bmp,F,1.06252776,0.747752975,0.06252776,0.337340048,1.060778523,0.75097044,0.060778523,0.331610336,5
1236,64.452,200825_063439_0000000113_CAM2_OK.bmp,47.4,200825_063444_0000000114_CAM2_OK.bmp,F,1.167917537,0.718727235,0.167917537,0.391348416,1.150509552,0.720962047,0.150509552,0.387035564,5
1241,66.854,200825_063508_0000000115_CAM2_OK.bmp,49.039,200825_063517_0000000116_CAM2_OK.bmp,non-fertile,1.117095491,0.71814852,0.117095491,0.392469624,1.097988917,0.730543801,0.097988917,0.368843318,5
1242,64.376,200825_063534_0000000117_CAM2_OK.bmp,47.956,200825_063539_0000000118_CAM2_OK.bmp,M,1.057694663,0.73861386,0.057694663,0.353887401,1.047389845,0.742227027,0.047389845,0.347296668,5
1243,62.836,200825_063606_0000000119_CAM2_OK.bmp,46.855,200825_063611_0000000120_CAM2_OK.bmp,M,1.10726019,0.736882798,0.10726019,0.357067911,1.099772817,0.739505573,0.099772817,0.352254854,5
1244,65.169,200825_063628_0000000121_CAM2_OK.bmp,48.575,200825_063634_0000000122_CAM2_OK.bmp,M,1.095037463,0.725978643,0.095037463,0.377450989,1.096779981,0.73212698,0.096779981,0.36588328,5
1245,59.433,200825_063651_0000000123_CAM2_OK.bmp,45.617,200825_063655_0000000124_CAM2_OK.bmp,F,1.131071292,0.756342326,0.131071292,0.322152636,1.123786971,0.764721485,0.123786971,0.307665627,5
1246,63.267,200825_063727_0000000125_CAM2_OK.bmp,48.012,200825_063734_0000000126_CAM2_OK.bmp,M,1.05770884,0.752244214,0.05770884,0.329355523,1.051188881,0.756481125,0.051188881,0.321910048,5
1251,62.119,200825_063750_0000000127_CAM2_OK.bmp,47.099,200825_063802_0000000128_CAM2_OK.bmp,M,1.151639366,0.74567138,0.151639366,0.341073329,1.152664835,0.75001979,0.152664835,0.333298152,5
1252,62.976,200825_063819_0000000129_CAM2_OK.bmp,47.58,200825_063823_0000000130_CAM2_OK.bmp,M,1.091405821,0.761154689,0.091405821,0.313793392,1.106352322,0.763922599,0.106352322,0.309033142,5
1253,63.411,200825_063844_0000000131_CAM2_OK.bmp,49.04,200825_063851_0000000132_CAM2_OK.bmp,M,1.100237304,0.76084454,0.100237304,0.314328943,1.079822097,0.763816771,0.079822097,0.309214511,5
1254,63.029,200825_063910_0000000133_CAM2_OK.bmp,46.755,200825_063913_0000000134_CAM2_OK.bmp,M,1.053311359,0.73837159,0.053311359,0.354331632,1.053166367,0.741806327,0.053166367,0.348060759,5
1255,64.826,200825_063930_0000000135_CAM2_OK.bmp,47.323,200825_063933_0000000136_CAM2_OK.bmp,M,1.122206182,0.723728268,0.122206182,0.381734063,1.115849061,0.726290625,0.115849061,0.376859298,5
1256,64.355,200825_064004_0000000137_CAM2_OK.bmp,47.782,200825_064008_0000000138_CAM2_OK.bmp,M,1.07199505,0.736760747,0.07199505,0.357292723,1.082153842,0.738381295,0.082153842,0.354313831,5
1261,61.252,200825_064024_0000000139_CAM2_OK.bmp,46.625,200825_064028_0000000140_CAM2_OK.bmp,M,1.146599492,0.749313649,0.146599492,0.33455463,1.136891921,0.754176438,0.136891921,0.325949671,5
1262,61.699,200825_064044_0000000141_CAM2_OK.bmp,46.317,200825_064048_0000000142_CAM2_OK.bmp,M,1.114433841,0.741969127,0.114433841,0.347764973,1.128463227,0.747074649,0.128463227,0.338554321,5
1263,64.402,200825_064104_0000000143_CAM2_OK.bmp,47.863,200825_064107_0000000144_CAM2_OK.bmp,M,1.055828275,0.734998238,0.055828275,0.360547479,1.052816539,0.736400283,0.052816539,0.357957109,5
1264,61.892,200825_064134_0000000145_CAM2_OK.bmp,48.842,200825_064137_0000000146_CAM2_OK.bmp,M,1.083397716,0.783646595,0.083397716,0.276085427,1.070833837,0.787012413,0.070833837,0.270627989,5
1265,65.961,200825_064154_0000000147_CAM2_OK.bmp,46.56,200825_064158_0000000148_CAM2_OK.bmp,M,1.074654708,0.698621203,0.074654708,0.431390853,1.085317931,0.700287904,0.085317931,0.427984112,5
1266,60.591,200825_064226_0000000149_CAM2_OK.bmp,47.944,200825_064230_0000000150_CAM2_OK.bmp,F,1.077502384,0.781044594,0.077502384,0.280336626,1.078591575,0.786027243,0.078591575,0.272220535,5
1311,63.857,200825_064811_0000000151_CAM2_OK.bmp,48.134,200825_064820_0000000152_CAM2_OK.bmp,M,1.080581846,0.716290757,0.080581846,0.396081117,1.082287061,0.725719063,0.082287061,0.377943685,5
1312,63.385,200825_064839_0000000153_CAM2_OK.bmp,48.032,200825_064844_0000000154_CAM2_OK.bmp,M,1.094406099,0.748804326,0.094406099,0.33546237,1.110925439,0.749491717,0.110925439,0.334237561,5
1313,62.55,200825_064902_0000000155_CAM2_OK.bmp,47.683,200825_064905_0000000156_CAM2_OK.bmp,F,1.100424992,0.75209026,0.100424992,0.329627643,1.109020224,0.753511384,0.109020224,0.327119963,5
1314,65.959,200825_064922_0000000157_CAM2_OK.bmp,49.853,200825_064935_0000000158_CAM2_OK.bmp,F,1.079315855,0.734332955,0.079315855,0.361780093,1.004673612,0.726571237,0.004673612,0.376327536,5
1315,64.256,200825_064950_0000000159_CAM2_OK.bmp,47.752,200825_064954_0000000160_CAM2_OK.bmp,F,1.092590469,0.734319749,0.092590469,0.361804584,1.088215508,0.738313345,0.088215508,0.354438474,5
1316,64.609,200825_065010_0000000161_CAM2_OK.bmp,46.282,200825_065014_0000000162_CAM2_OK.bmp,F,1.123283856,0.710559296,0.123283856,0.407342083,1.092015337,0.719909432,0.092015337,0.389063618,5
1321,64.796,200825_065031_0000000163_CAM2_OK.bmp,49.8,200825_065035_0000000164_CAM2_OK.bmp,M,1.045488871,0.763213868,0.045488871,0.310248728,1.06476322,0.770609457,0.06476322,0.297674187,5
1322,60.582,200825_065050_0000000165_CAM2_OK.bmp,48.104,200825_065054_0000000166_CAM2_OK.bmp,non-fertile,1.129849593,0.784643787,0.129849593,0.27446367,1.13637386,0.789052874,0.13637386,0.267342193,5
1323,62.886,200825_065108_0000000167_CAM2_OK.bmp,48.132,200825_065111_0000000168_CAM2_OK.bmp,M,1.113202229,0.754976315,0.113202229,0.324544863,1.119393797,0.76277662,0.119393797,0.310999805,5
1324,63.196,200825_065126_0000000169_CAM2_OK.bmp,48.257,200825_065129_0000000170_CAM2_OK.bmp,F,1.098693483,0.755721811,0.098693483,0.323238241,1.102900857,0.75477461,0.102900857,0.324898832,5
1325,65.395,200825_065144_0000000171_CAM2_OK.bmp,48.912,200825_065148_0000000172_CAM2_OK.bmp,M,1.117955077,0.737373678,0.117955077,0.356164492,1.089194297,0.748621289,0.089194297,0.335788889,5
1326,67.969,200825_065203_0000000173_CAM2_OK.bmp,50.309,200825_065209_0000000174_CAM2_OK.bmp,M,1.108405781,0.699758288,0.108405781,0.429064888,1.017458196,0.734355269,0.017458196,0.361738714,5
1331,64.353,200825_065228_0000000175_CAM2_OK.bmp,49.087,200825_065233_0000000176_CAM2_OK.bmp,F,1.101510926,0.748020966,0.101510926,0.336860925,1.084814585,0.755111803,0.084814585,0.324307203,5
1332,59.601,200825_065248_0000000177_CAM2_OK.bmp,47.055,200825_065257_0000000178_CAM2_OK.bmp,F,1.109709692,0.772892297,0.109709692,0.293841332,1.117729402,0.781463315,0.117729402,0.279650599,5
1333,65.339,200825_065315_0000000179_CAM2_OK.bmp,49.034,200825_065320_0000000180_CAM2_OK.bmp,M,1.0656115,0.74491626,0.0656115,0.342432772,1.07571439,0.743590474,0.07571439,0.344826265,5
1334,64.412,200825_065336_0000000181_CAM2_OK.bmp,47.82,200825_065340_0000000182_CAM2_OK.bmp,non-fertile,1.146345498,0.718726243,0.146345498,0.391350337,1.151667286,0.725048112,0.151667286,0.379218818,5
1335,62.24,200825_065353_0000000183_CAM2_OK.bmp,48.445,200825_065357_0000000184_CAM2_OK.bmp,F,1.082150547,0.776094049,0.082150547,0.28850363,1.081887291,0.776700806,0.081887291,0.287497055,5
1336,65.484,200825_065413_0000000185_CAM2_OK.bmp,48.642,200825_065417_0000000186_CAM2_OK.bmp,F,1.020692931,0.735115962,0.020692931,0.360329597,1.02205396,0.737925014,0.02205396,0.355151243,5
1341,65.369,200825_065434_0000000187_CAM2_OK.bmp,50.763,200825_065438_0000000188_CAM2_OK.bmp,F,1.076643994,0.765626502,0.076643994,0.306119887,1.046896204,0.773041124,0.046896204,0.293592241,5
1342,61.783,200825_065453_0000000189_CAM2_OK.bmp,47.725,200825_065457_0000000190_CAM2_OK.bmp,M,1.098144961,0.765366079,0.098144961,0.306564307,1.099946848,0.76941784,0.099946848,0.299683927,5
1343,67.619,200825_065518_0000000191_CAM2_OK.bmp,46.75,200825_065525_0000000192_CAM2_OK.bmp,non-fertile,1.178500228,0.6789462,0.178500228,0.472870753,1.171184168,0.683511447,0.171184168,0.463033288,5
1344,64.634,200825_065542_0000000193_CAM2_OK.bmp,48.985,200825_065547_0000000194_CAM2_OK.bmp,M,1.106595686,0.728719926,0.106595686,0.372269323,1.091745546,0.732704952,0.091745546,0.364805844,5
1345,66.791,200825_065613_0000000195_CAM2_OK.bmp,49.638,200825_065621_0000000196_CAM2_OK.bmp,F,1.067405616,0.732068765,0.067405616,0.365991895,1.075899218,0.734709857,0.075899218,0.361081508,5
1346,61.089,200825_065642_0000000197_CAM2_OK.bmp,48.118,200825_065646_0000000198_CAM2_OK.bmp,M,1.069981813,0.782510848,0.069981813,0.277937554,1.072734826,0.783634944,0.072734826,0.2761044,5
1351,60.777,200825_065702_0000000199_CAM2_OK.bmp,46.866,200825_065705_0000000200_CAM2_OK.bmp,non-fertile,1.105414108,0.764966257,0.105414108,0.307247203,1.08812594,0.765916172,0.08812594,0.305625912,5
1352,65.283,200825_065720_0000000201_CAM2_OK.bmp,48.431,200825_065724_0000000202_CAM2_OK.bmp,F,1.083643425,0.738164557,0.083643425,0.35471148,1.084100769,0.738115294,0.084100769,0.354801896,5
1353,66.449,200825_065740_0000000203_CAM2_OK.bmp,48.322,200825_065744_0000000204_CAM2_OK.bmp,M,1.034111823,0.721323156,0.034111823,0.386341186,1.028968586,0.724658428,0.028968586,0.37996049,5
1354,66.587,200825_065759_0000000205_CAM2_OK.bmp,49.134,200825_065805_0000000206_CAM2_OK.bmp,M,1.048122793,0.731257524,0.048122793,0.367507297,1.053907965,0.734044834,0.053907965,0.362314608,5
1355,64.3,200825_065820_0000000207_CAM2_OK.bmp,49.132,200825_065826_0000000208_CAM2_OK.bmp,M,1.068882507,0.754425043,0.068882507,0.325512732,1.058940387,0.758472971,0.058940387,0.318438544,5
1356,59.787,200825_065843_0000000209_CAM2_OK.bmp,46.599,200825_065847_0000000210_CAM2_OK.bmp,M,1.051563673,0.750559177,0.051563673,0.332339981,1.071362124,0.753219567,0.071362124,0.327634123,5
1361,62.23,200825_065905_0000000211_CAM2_OK.bmp,49.294,200825_065909_0000000212_CAM2_OK.bmp,F,1.066288946,0.783111478,0.066288946,0.276957405,1.049335323,0.785807525,0.049335323,0.272576259,5
1362,67.002,200825_065926_0000000213_CAM2_OK.bmp,47.798,200825_065930_0000000214_CAM2_OK.bmp,M,1.160281368,0.7043728,0.160281368,0.419702748,1.161378519,0.707314456,0.161378519,0.413798336,5
1363,64.519,200825_065946_0000000215_CAM2_OK.bmp,47.156,200825_065953_0000000216_CAM2_OK.bmp,M,1.07601314,0.723115491,0.07601314,0.382904961,1.109430436,0.723962266,0.109430436,0.38128746,5
1364,63.862,200825_070010_0000000217_CAM2_OK.bmp,48.625,200825_070016_0000000218_CAM2_OK.bmp,M,1.068285259,0.758121712,0.068285259,0.319049414,1.071167988,0.760305617,0.071167988,0.315260571,5
1365,61.109,200825_070040_0000000219_CAM2_OK.bmp,48.314,200825_070045_0000000220_CAM2_OK.bmp,M,1.026876909,0.781175696,0.026876909,0.28012175,1.017204284,0.785889062,0.017204284,0.272444227,5
1366,62.899,200825_070104_0000000221_CAM2_OK.bmp,51.116,200825_070108_0000000222_CAM2_OK.bmp,F,1.015604306,0.797317489,0.015604306,0.254205525,1.017387883,0.80132595,0.017387883,0.247931632,5
2111,62.613,200825_070153_0000000223_CAM2_OK.bmp,48.551,200825_070200_0000000224_CAM2_OK.bmp,M,1.133338823,0.766736238,0.133338823,0.304229474,1.131668366,0.770304066,0.131668366,0.298188656,5
2112,61.41,200825_070221_0000000225_CAM2_OK.bmp,48.859,200825_070226_0000000226_CAM2_OK.bmp,M,1.103022715,0.759697626,0.103022715,0.316313183,1.119030124,0.762970813,0.119030124,0.310666126,5
2113,63.993,200825_070242_0000000227_CAM2_OK.bmp,48.441,200825_070247_0000000228_CAM2_OK.bmp,M,1.038522405,0.748571625,0.038522405,0.335877512,1.035535655,0.755009393,0.035535655,0.324486833,5
2114,63.794,200825_070302_0000000229_CAM2_OK.bmp,49.247,200825_070306_0000000230_CAM2_OK.bmp,M,1.076356176,0.765166238,0.076356176,0.306905546,1.075350013,0.767947066,0.075350013,0.302173085,5
2115,62.435,200825_070326_0000000231_CAM2_OK.bmp,48.12,200825_070331_0000000232_CAM2_OK.bmp,M,1.078631025,0.75829738,0.078631025,0.318743842,1.096986265,0.765005133,0.096986265,0.307180771,5
2116,66.308,200825_070355_0000000233_CAM2_OK.bmp,49.436,200825_070400_0000000234_CAM2_OK.bmp,M,1.022195088,0.745856379,0.022195088,0.340740694,1.02433933,0.747240538,0.02433933,0.33825716,5
2121,64.408,200825_070420_0000000235_CAM2_OK.bmp,50.39,200825_070425_0000000236_CAM2_OK.bmp,F,1.040389069,0.772844745,0.040389069,0.293920941,1.069542228,0.770654553,0.069542228,0.29759825,5
2122,62.516,200825_070442_0000000237_CAM2_OK.bmp,48.537,200825_070447_0000000238_CAM2_OK.bmp,M,1.068697536,0.771733691,0.068697536,0.295783781,1.069132917,0.776084937,0.069132917,0.288518759,5
2123,63.562,200825_070506_0000000239_CAM2_OK.bmp,48.165,200825_070511_0000000240_CAM2_OK.bmp,M,1.076833048,0.750834577,0.076833048,0.33185129,1.07580485,0.751985256,0.07580485,0.329813307,5
2124,67.476,200825_070528_0000000241_CAM2_OK.bmp,48.184,200825_070533_0000000242_CAM2_OK.bmp,M,1.08838116,0.698776489,0.08838116,0.431072762,1.086004477,0.702205057,0.086004477,0.424085444,5
2125,63.977,200825_070553_0000000243_CAM2_OK.bmp,49.297,200825_070557_0000000244_CAM2_OK.bmp,M,1.10859144,0.759292574,0.10859144,0.317015383,1.098927127,0.761331106,0.098927127,0.313488956,5
2126,59.741,200825_070616_0000000245_CAM2_OK.bmp,47.526,200825_070621_0000000246_CAM2_OK.bmp,M,1.055420375,0.77046353,0.055420375,0.297919967,1.053041753,0.777295101,0.053041753,0.286512675,5
2131,64.317,200825_070639_0000000247_CAM2_OK.bmp,48.146,200825_070646_0000000248_CAM2_OK.bmp,M,1.117899685,0.740959627,0.117899685,0.349601198,1.103296152,0.742509775,0.103296152,0.346783616,5
2132,66.66,200825_070709_0000000249_CAM2_OK.bmp,49.431,200825_070714_0000000250_CAM2_OK.bmp,M,1.112063394,0.733380302,0.112063394,0.363549031,1.112520477,0.73452415,0.112520477,0.361425626,5
2133,61.092,200825_070731_0000000251_CAM2_OK.bmp,48.332,200825_070736_0000000252_CAM2_OK.bmp,M,1.054767782,0.785049162,0.054767782,0.273805576,1.040315108,0.787006432,0.040315108,0.270637646,5
2134,62.51,200825_070754_0000000253_CAM2_OK.bmp,47.485,200825_070759_0000000254_CAM2_OK.bmp,M,1.076237228,0.782615625,0.076237228,0.277766464,1.078348431,0.785685904,0.078348431,0.272773249,5
2135,63.236,200825_070818_0000000255_CAM2_OK.bmp,48.849,200825_070823_0000000256_CAM2_OK.bmp,M,1.088056775,0.767826106,0.088056775,0.302378224,1.100290045,0.767237267,0.100290045,0.303377772,5
2136,64.585,200825_070845_0000000257_CAM2_OK.bmp,48.113,200825_070849_0000000258_CAM2_OK.bmp,M,1.04054462,0.734061011,0.04054462,0.362284586,1.032072095,0.737707981,0.032072095,0.355549927,5
2141,62.283,200825_070904_0000000259_CAM2_OK.bmp,49.388,200825_070908_0000000260_CAM2_OK.bmp,M,1.131196182,0.784896468,0.131196182,0.274053382,1.125367273,0.783522078,0.125367273,0.276288223,5
2142,62.955,200825_070926_0000000261_CAM2_OK.bmp,49.037,200825_070930_0000000262_CAM2_OK.bmp,M,1.082320685,0.767957557,0.082320685,0.302155296,1.085188295,0.773619822,0.085188295,0.292624583,5
2143,61.643,200825_070945_0000000263_CAM2_OK.bmp,46.787,200825_070949_0000000264_CAM2_OK.bmp,M,1.050142786,0.750103579,0.050142786,0.333149218,1.059261415,0.754832093,0.059261415,0.324797938,5
2144,64.195,200825_071004_0000000265_CAM2_OK.bmp,48.123,200825_071008_0000000266_CAM2_OK.bmp,non-fertile,1.102827956,0.750767912,0.102827956,0.331969553,1.099121666,0.755349199,0.099121666,0.323890992,5
2145,66.919,200825_071024_0000000267_CAM2_OK.bmp,50.509,200825_071029_0000000268_CAM2_OK.bmp,non-fertile,1.043919376,0.746644735,0.043919376,0.339325054,1.044380087,0.750959172,0.044380087,0.331630318,5
2146,64.244,200825_071047_0000000269_CAM2_OK.bmp,47.213,200825_071053_0000000270_CAM2_OK.bmp,M,1.105472449,0.730565556,0.105472449,0.368802556,1.108190129,0.73610013,0.108190129,0.358510832,5
2151,63.87,200825_071112_0000000271_CAM2_OK.bmp,47.015,200825_071118_0000000272_CAM2_OK.bmp,M,1.120420173,0.728324911,0.120420173,0.373013589,1.128493047,0.730322397,0.128493047,0.369258295,5
2152,65.575,200825_071137_0000000273_CAM2_OK.bmp,48.841,200825_071142_0000000274_CAM2_OK.bmp,M,1.089813242,0.739264647,0.089813242,0.352695552,1.072301652,0.741786976,0.072301652,0.348095926,5
2153,63.508,200825_071203_0000000275_CAM2_OK.bmp,49.385,200825_071211_0000000276_CAM2_OK.bmp,M,1.081659191,0.753039091,0.081659191,0.32795231,1.084519285,0.757838382,0.084519285,0.319542561,5
2154,66.992,200825_071236_0000000277_CAM2_OK.bmp,50.304,200825_071241_0000000278_CAM2_OK.bmp,M,1.095521206,0.74125149,0.095521206,0.349069802,1.087696855,0.743576217,0.087696855,0.34485205,5
2155,64.979,200825_071304_0000000279_CAM2_OK.bmp,47.364,200825_071308_0000000280_CAM2_OK.bmp,M,1.076785812,0.725899624,0.076785812,0.377600934,1.07677026,0.726210241,0.07677026,0.377011702,5
2156,64.544,200825_071328_0000000281_CAM2_OK.bmp,46.779,200825_071333_0000000282_CAM2_OK.bmp,F,1.119079829,0.717771079,0.119079829,0.393201858,1.112724384,0.719111129,0.112724384,0.390605652,5
2161,62.675,200825_071352_0000000283_CAM2_OK.bmp,48.442,200825_071356_0000000284_CAM2_OK.bmp,M,1.165297611,0.769657465,0.165297611,0.299279283,1.116299349,0.766840633,0.116299349,0.304051921,5
2162,66.395,200825_071420_0000000285_CAM2_OK.bmp,50.445,200825_071426_0000000286_CAM2_OK.bmp,F,1.002438767,0.736574539,0.002438767,0.357635849,1.059676003,0.763157849,0.059676003,0.310344906,5
2163,62.141,200825_071443_0000000287_CAM2_OK.bmp,47.048,200825_071447_0000000288_CAM2_OK.bmp,F,1.081102123,0.751837508,0.081102123,0.330074635,1.080630905,0.753108855,0.080630905,0.327829296,5
2164,67.329,200825_071504_0000000289_CAM2_OK.bmp,48.54,200825_071509_0000000290_CAM2_OK.bmp,M,1.063652002,0.670748219,0.063652002,0.49087239,1.052936657,0.725101845,0.052936657,0.379116611,5
2165,61.259,200825_071527_0000000291_CAM2_OK.bmp,47.351,200825_071531_0000000292_CAM2_OK.bmp,M,1.083820195,0.767267403,0.083820195,0.30332658,1.079285594,0.771621776,0.079285594,0.29597172,5
2166,66.076,200825_071549_0000000293_CAM2_OK.bmp,48.593,200825_071553_0000000294_CAM2_OK.bmp,M,1.04268508,0.723626466,0.04268508,0.381928449,1.026904617,0.729774811,0.026904617,0.370285718,5
2211,64.958,200825_071649_0000000295_CAM2_OK.bmp,49.954,200825_071654_0000000296_CAM2_OK.bmp,M,1.031972908,0.76847827,0.031972908,0.301272969,1.040471847,0.773314808,0.040471847,0.293134425,5
2212,62.151,200825_071714_0000000297_CAM2_OK.bmp,48.485,200825_071735_0000000298_CAM2_OK.bmp,M,1.07211943,0.766447639,0.07211943,0.304720569,1.075789624,0.771649036,0.075789624,0.295925937,5
2213,64.625,200825_071803_0000000299_CAM2_OK.bmp,48.248,200825_071808_0000000300_CAM2_OK.bmp,F,1.087400597,0.740654057,0.087400597,0.350157999,1.089700028,0.745850394,0.089700028,0.340751453,5
2214,63.016,200825_071832_0000000301_CAM2_OK.bmp,48.067,200825_071839_0000000302_CAM2_OK.bmp,F,1.076488099,0.75858665,0.076488099,0.318240969,1.081784422,0.761142901,0.081784422,0.313813739,5
